Word,Count
\HH:mm"\},meridiemParse:/\u0642\u0628\u0644\,1
`window.window.eval`,1
Sigurd,1
\n(){}t.exports=n},{}],518:[function(e,t,r){function\,1
eval()-like,1
7159,1
\Array.isArray?Array.isArray(e):"\[object\,1
gn(e){return,1
Cholich,1
\LT"\,lastWeek:"\[\u092e\u093e\u0917\u0940\u0932]\,1
\Array]"\]=o["\[object\,1
\gulp.task('patch',\,1
'uninitialized',1
\e}}),a.prototype.originalPositionFor=function(e){var\,1
\\u092e\u093f\u0928\u093f\u091f\u093e"\;break;case"\mm"\:n="\%d\,1
\"\Range"\\,1
\x=e.util.getData(b.$data,o,e.dataPathArr),_="\exclusive"\+s,O="\op"\+s,R="\'\,1
\e(t,r,n){(0,o.default)(this,e),this._generator=new\,1
